Linux 5.14.0-570.62.1.el9_6.x86_64 (sample-server) 	04/01/26 	_x86_64_	(64 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
06:20:00         42      0.35      0.00      0.18      0.00      0.00      0.02      0.01      0.00      0.00     99.44
06:20:00         43      0.40      0.00      0.23      0.00      0.00      0.01      0.01      0.00      0.00     99.34
06:20:00         44      0.18      0.01      0.27      0.00      0.00      0.02      0.01      0.00      0.00     99.52
06:20:00         45      0.21      0.02      0.32      0.00      0.00      0.02      0.01      0.00      0.00     99.41
06:20:00         46      0.18      0.00      0.19      0.00      0.00      0.02      0.01      0.00      0.00     99.61
06:20:00         47      0.16      0.00      0.29      0.00      0.00      0.02      0.01      0.00      0.00     99.53
06:20:00         48      0.04      0.01      0.33      0.00      0.00      0.02      0.01      0.00      0.00     99.61
06:20:00         49      0.17      0.00      0.41      0.00      0.00      0.02      0.01      0.00      0.00     99.39
06:20:00         50      0.09      0.00      0.22      0.00      0.00      0.01      0.01      0.00      0.00     99.67
06:20:00         51      0.03      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.83
06:20:00         52      0.16      0.00      0.21      0.00      0.00      0.01      0.01      0.00      0.00     99.61
06:20:00         53      0.16      0.00      0.28      0.00      0.00      0.01      0.01      0.00      0.00     99.54
06:20:00         54      0.15      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.70
06:20:00         55      0.13      0.00      0.21      0.00      0.00      0.01      0.01      0.00      0.00     99.64
06:20:00         56      0.05      0.01      0.09      0.00      0.00      0.02      0.01      0.00      0.00     99.83
06:20:00         57      0.05      0.00      0.09      0.00      0.00      0.01      0.00      0.00      0.00     99.85
06:20:00         58      0.07      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.78
06:20:00         59      0.06      0.00      0.19      0.00      0.00      0.02      0.01      0.00      0.00     99.72
06:20:00         60      0.25      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.60
06:20:00         61      0.27      0.00      0.20      0.00      0.00      0.01      0.01      0.00      0.00     99.50
06:20:00         62      0.28      0.00      0.11      0.00      0.00      0.66      0.01      0.00      0.00     98.94
06:20:00         63      0.30      0.00      0.14      0.00      0.00      0.66      0.01      0.00      0.00     98.88
06:30:01        all      0.23      0.00      0.18      0.00      0.00      0.03      0.02      0.00      0.00     99.54
06:30:01          0      0.29      0.00      0.12      0.00      0.00      0.04      0.31      0.00      0.00     99.23
06:30:01          1      0.28      0.00      0.10      0.00      0.00      0.01      0.05      0.00      0.00     99.55
06:30:01          2      0.31      0.00      0.11      0.00      0.00      0.02      0.03      0.00      0.00     99.53
06:30:01          3      0.30      0.00      0.09      0.00      0.00      0.02      0.02      0.00      0.00     99.57
06:30:01          4      0.69      0.00      0.16      0.00      0.00      0.02      0.02      0.00      0.00     99.10
06:30:01          5      0.54      0.00      0.13      0.00      0.00      0.02      0.01      0.00      0.00     99.30
06:30:01          6      0.61      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.27
06:30:01          7      0.85      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     98.98
06:30:01          8      0.37      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.46
06:30:01          9      0.33      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.51
06:30:01         10      0.29      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.55
06:30:01         11      0.30      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.56
06:30:01         12      0.13      0.00      0.18      0.00      0.00      0.01      0.01      0.00      0.00     99.67
06:30:01         13      0.09      0.00      0.38      0.00      0.00      0.02      0.00      0.00      0.00     99.50
06:30:01         14      0.11      0.00      0.14      0.00      0.00      0.01      0.00      0.00      0.00     99.73
06:30:01         15      0.16      0.00      0.37      0.00      0.00      0.02      0.01      0.00      0.00     99.42
06:30:01         16      0.15      0.00      0.30      0.00      0.00      0.01      0.01      0.00      0.00     99.52
06:30:01         17      0.15      0.00      0.22      0.00      0.00      0.01      0.01      0.00      0.00     99.60
06:30:01         18      0.14      0.00      0.09      0.00      0.00      0.01      0.00      0.00      0.00     99.76
06:30:01         19      0.16      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     99.67
06:30:01         20      0.04      0.00      0.42      0.00      0.00      0.02      0.01      0.00      0.00     99.51
06:30:01         21      0.04      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.87
06:30:01         22      0.07      0.00      0.27      0.00      0.00      0.01      0.01      0.00      0.00     99.64
06:30:01         23      0.03      0.00      0.35      0.00      0.00      0.01      0.00      0.00      0.00     99.60
06:30:01         24      0.19      0.00      0.23      0.00      0.00      0.02      0.01      0.00      0.00     99.55
06:30:01         25      0.49      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.29
06:30:01         26      0.12      0.00      0.20      0.00      0.00      0.01      0.00      0.00      0.00     99.66
06:30:01         27      0.08      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.79
06:30:01         28      0.17      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.69
06:30:01         29      0.17      0.00      0.05      0.00      0.00      0.01      0.01      0.00      0.00     99.76
06:30:01         30      0.18      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.60
06:30:01         31      0.19      0.01      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.65
06:30:01         32      0.31      0.00      0.09      0.00      0.00      0.03      0.04      0.00      0.00     99.53
06:30:01         33      0.30      0.00      0.09      0.00      0.00      0.02      0.02      0.00      0.00     99.58
06:30:01         34      0.30      0.00      0.09      0.00      0.00      0.02      0.01      0.00      0.00     99.58
06:30:01         35      0.30      0.00      0.09      0.00      0.00      0.02      0.02      0.00      0.00     99.57
06:30:01         36      0.41      0.00      0.12      0.00      0.00      0.01      0.02      0.00      0.00     99.44
06:30:01         37      0.40      0.00      0.11      0.00      0.00      0.01      0.02      0.00      0.00     99.45
06:30:01         38      0.32      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.56
06:30:01         39      0.39      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.48
06:30:01         40      0.36      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.49
06:30:01         41      0.31      0.00      0.13      0.00      0.00      0.02      0.01      0.00      0.00     99.53
06:30:01         42      0.42      0.00      0.16      0.00      0.00      0.02      0.01      0.00      0.00     99.39
06:30:01         43      0.32      0.00      0.13      0.00      0.00      0.02      0.01      0.00      0.00     99.53
06:30:01         44      0.07      0.00      0.43      0.00      0.00      0.02      0.01      0.00      0.00     99.47
06:30:01         45      0.06      0.00      0.28      0.00      0.00      0.01      0.00      0.00      0.00     99.64
06:30:01         46      0.11      0.00      0.58      0.00      0.00      0.02      0.01      0.00      0.00     99.27
06:30:01         47      0.11      0.00      0.12      0.00      0.00      0.00      0.00      0.00      0.00     99.76
06:30:01         48      0.16      0.00      0.45      0.00      0.00      0.02      0.01      0.00      0.00     99.37
06:30:01         49      0.22      0.00      0.39      0.00      0.00      0.02      0.01      0.00      0.00     99.35
06:30:01         50      0.27      0.00      0.37      0.00      0.00      0.02      0.01      0.00      0.00     99.33
06:30:01         51      0.17      0.00      0.26      0.00      0.00      0.01      0.01      0.00      0.00     99.54
06:30:01         52      0.04      0.00      0.35      0.00      0.00      0.01      0.01      0.00      0.00     99.58
06:30:01         53      0.01      0.00      0.13      0.00      0.00      0.01      0.00      0.00      0.00     99.84
06:30:01         54      0.04      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.85
06:30:01         55      0.04      0.00      0.10      0.00      0.00      0.00      0.00      0.00      0.00     99.85
06:30:01         56      0.10      0.00      0.11      0.00      0.00      0.02      0.01      0.00      0.00     99.75
06:30:01         57      0.13      0.00      0.17      0.00      0.00      0.01      0.01      0.00      0.00     99.68
06:30:01         58      0.14      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.72
06:30:01         59      0.28      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.60
06:30:01         60      0.13      0.00      0.11      0.00      0.00      0.01      0.00      0.00      0.00     99.75
06:30:01         61      0.12      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.80
06:30:01         62      0.14      0.00      0.07      0.00      0.00      0.65      0.00      0.00      0.00     99.13
06:30:01         63      0.14      0.00      0.07      0.00      0.00      0.66      0.00      0.00      0.00     99.12
06:40:02        all      0.23      0.00      0.18      0.00      0.00      0.03      0.02      0.00      0.00     99.54
06:40:02          0      0.32      0.00      0.14      0.00      0.00      0.04      0.30      0.00      0.00     99.20
06:40:02          1      0.30      0.00      0.15      0.00      0.00      0.02      0.06      0.00      0.00     99.48
06:40:02          2      0.31      0.00      0.17      0.00      0.00      0.02      0.03      0.00      0.00     99.47
06:40:02          3      0.29      0.00      0.31      0.00      0.00      0.03      0.02      0.00      0.00     99.34
06:40:02          4      0.50      0.00      0.22      0.00      0.00      0.01      0.02      0.00      0.00     99.24
06:40:02          5      0.72      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.12
06:40:02          6      0.76      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.08
06:40:02          7      0.39      0.00      0.23      0.00      0.00      0.02      0.01      0.00      0.00     99.35
06:40:02          8      0.23      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.61
06:40:02          9      0.29      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.57
06:40:02         10      0.28      0.00      0.09      0.00      0.00      0.01      0.01      0.00      0.00     99.61
06:40:02         11      0.24      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.64
06:40:02         12      0.03      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.82
06:40:02         13      0.09      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.85
06:40:02         14      0.05      0.00      0.12      0.00      0.00      0.01      0.00      0.00      0.00     99.81
06:40:02         15      0.15      0.00      0.41      0.00      0.00      0.02      0.01      0.00      0.00     99.41
06:40:02         16      0.20      0.00      0.12      0.00      0.00      0.01      0.00      0.00      0.00     99.67
06:40:02         17      0.19      0.00      0.08      0.00      0.00      0.01      0.01      0.00      0.00     99.71
06:40:02         18      0.21      0.00      0.09      0.00      0.00      0.01      0.01      0.00      0.00     99.69
06:40:02         19      0.23      0.00      0.09      0.00      0.00      0.01      0.01      0.00      0.00     99.66
06:40:02         20      0.07      0.00      0.25      0.00      0.00      0.01      0.01      0.00      0.00     99.65
06:40:02         21      0.09      0.00      0.24      0.00      0.00      0.01      0.00      0.00      0.00     99.65
06:40:02         22      0.08      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.79
06:40:02         23      0.08      0.00      0.07      0.00      0.00      0.01      0.00      0.00      0.00     99.84
06:40:02         24      0.32      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.53
06:40:02         25      0.30      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.57
06:40:02         26      0.31      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.56
06:40:02         27      0.38      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.47
06:40:02         28      0.03      0.00      0.19      0.00      0.00      0.01      0.00      0.00      0.00     99.77
06:40:02         29      0.01      0.00      0.04      0.00      0.00      0.00      0.01      0.00      0.00     99.94
06:40:02         30      0.08      0.00      0.27      0.00      0.00      0.02      0.01      0.00      0.00     99.62
06:40:02         31      0.03      0.00      0.22      0.00      0.00      0.01      0.00      0.00      0.00     99.73
06:40:02         32      0.40      0.00      0.15      0.00      0.00      0.03      0.05      0.00      0.00     99.37
06:40:02         33      0.32      0.00      0.12      0.00      0.00      0.02      0.02      0.00      0.00     99.52
06:40:02         34      0.36      0.00      0.16      0.00      0.00      0.02      0.02      0.00      0.00     99.44
06:40:02         35      0.35      0.00      0.12      0.00      0.00      0.01      0.02      0.00      0.00     99.50
06:40:02         36      0.44      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.41
06:40:02         37      0.61      0.00      0.32      0.00      0.00      0.02      0.01      0.00      0.00     99.03
06:40:02         38      0.39      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.46
06:40:02         39      0.22      0.00      0.46      0.00      0.00      0.02      0.01      0.00      0.00     99.29
06:40:02         40      0.27      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.57
06:40:02         41      0.39      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.46
06:40:02         42      0.24      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     99.57
06:40:02         43      0.27      0.00      0.17      0.00      0.00      0.01      0.01      0.00      0.00     99.54
06:40:02         44      0.06      0.00      0.54      0.00      0.00      0.02      0.01      0.00      0.00     99.37
06:40:02         45      0.02      0.00      0.18      0.00      0.00      0.01      0.00      0.00      0.00     99.79
06:40:02         46      0.05      0.00      0.29      0.00      0.00      0.01      0.00      0.00      0.00     99.65
06:40:02         47      0.05      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.87
06:40:02         48      0.25      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.60
06:40:02         49      0.30      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.49
06:40:02         50      0.28      0.00      0.21      0.00      0.00      0.01      0.01      0.00      0.00     99.47
06:40:02         51      0.21      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.61
06:40:02         52      0.08      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.77
06:40:02         53      0.08      0.00      0.12      0.00      0.00      0.01      0.00      0.00      0.00     99.79
06:40:02         54      0.09      0.00      0.30      0.00      0.00      0.01      0.01      0.00      0.00     99.59
06:40:02         55      0.08      0.00      0.39      0.00      0.00      0.02      0.00      0.00      0.00     99.50
06:40:02         56      0.29      0.00      0.09      0.00      0.00      0.03      0.01      0.00      0.00     99.58
06:40:02         57      0.31      0.00      0.09      0.00      0.00      0.01      0.01      0.00      0.00     99.58
06:40:02         58      0.34      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.53
06:40:02         59      0.31      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.55
06:40:02         60      0.04      0.00      0.47      0.00      0.00      0.02      0.00      0.00      0.00     99.46
06:40:02         61      0.03      0.00      0.38      0.00      0.00      0.01      0.01      0.00      0.00     99.57
06:40:02         62      0.02      0.00      0.45      0.00      0.00      0.67      0.00      0.00      0.00     98.86
06:40:02         63      0.02      0.00      0.05      0.00      0.00      0.65      0.00      0.00      0.00     99.27
06:50:02        all      0.23      0.00      0.18      0.00      0.00      0.03      0.02      0.00      0.00     99.54
06:50:02          0      0.34      0.00      0.16      0.00      0.00      0.04      0.30      0.00      0.00     99.15
06:50:02          1      0.60      0.00      0.13      0.00      0.00      0.02      0.06      0.00      0.00     99.18
06:50:02          2      0.60      0.00      0.12      0.00      0.00      0.02      0.04      0.00      0.00     99.22
06:50:02          3      0.77      0.00      0.14      0.00      0.00      0.02      0.02      0.00      0.00     99.04
06:50:02          4      0.11      0.00      0.34      0.00      0.00      0.02      0.01      0.00      0.00     99.51
06:50:02          5      0.19      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.59
06:50:02          6      0.35      0.00      0.31      0.00      0.00      0.01      0.01      0.00      0.00     99.31
06:50:02          7      0.22      0.00      0.29      0.00      0.00      0.01      0.01      0.00      0.00     99.46
06:50:02          8      0.18      0.00      0.17      0.00      0.00      0.01      0.01      0.00      0.00     99.62
06:50:02          9      0.16      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.72
